"Deanston 12yo","8.13","0.43","16","$$$","SingleMalt-like","EF","F","Scotland","Malt"
"Singleton of Dufftown Unité","8.11","0.27","4","$$","SingleMalt-like","EF","E","Scotland","Malt"
"Glen Garioch Virgin Oak","8.10","0.51","6","$$$$","SingleMalt-like","EF","E","Scotland","Malt"
"BenRiach 15yo Sauternes Finish","8.09","0.51","3","$$$$","SingleMalt-like","EF","F","Scotland","Malt"
"Miltonduff 10yo (F&F)","8.08","0.43","4","$$$","SingleMalt-like","EF","E","Scotland","Malt"
"Dalmore Valour","8.06","0.36","9","$$$$","SingleMalt-like","EF","E","Scotland","Malt"
"Glenlivet 12yo","8.06","0.30","22","$$$","SingleMalt-like","EF","E","Scotland","Malt"
"Tomatin 12yo","8.06","0.45","19","$$","SingleMalt-like","EF","E","Scotland","Malt"
"Tullibardine 228 Burgundy Finish","8.06","0.36","4","$$$","SingleMalt-like","EF","E","Scotland","Malt"
"Singleton of Glendullan 12yo","8.05","0.41","14","$$","SingleMalt-like","EF","E","Scotland","Malt"
"Nikka Super","8.04","0.41","8","$$$","SingleMalt-like","EF","E","Japan","Malt"
"Tullamore Dew 10yo Single Malt","8.03","0.78","6","$$$","SingleMalt-like","EF","E","Ireland","Malt"
"Glenburgie 10yo (Gordon & MacPhail)","8.02","0.37","7","$$$","SingleMalt-like","EF","F","Scotland","Malt"
"The Irishman Single Malt (NAS)","8.00","0.27","6","$$$","SingleMalt-like","EF","E","Ireland","Malt"
"Glen Deveron 10yo (Macduff)","7.98","0.36","5","$$","SingleMalt-like","EF","E","Scotland","Malt"
"Glenlivet Founder's Reserve","7.97","0.39","14","$$","SingleMalt-like","EF","E","Scotland","Malt"
"Millstone 8yo French Oak","7.97","0.64","4","$$$$","SingleMalt-like","EF","E","Netherlands","Malt"
"Santis Edition Sigel","7.94","0.80","7","$$$","SingleMalt-like","EF","E","Switzerland","Malt"
"Singleton of Glen Ord Signature","7.91","0.28","3","$$$","SingleMalt-like","EF","E","Scotland","Malt"
"Glen Moray 12yo Chenin Blanc","7.87","0.75","6","$$","SingleMalt-like","EF","F","Scotland","Malt"
"Singleton of Dufftown 12yo","7.87","0.47","10","$$","SingleMalt-like","EF","E","Scotland","Malt"
"Scapa Skiren","7.86","0.55","10","$$$$","SingleMalt-like","EF","E","Scotland","Malt"
"Glenrothes Select Reserve","7.81","0.38","14","$$$","SingleMalt-like","EF","E","Scotland","Malt"
"Penderyn Aur Cymru","7.72","0.59","8","$$$$","SingleMalt-like","EF","E","Wales","Malt"
"Speyside 10yo","7.71","0.61","4","$$$","SingleMalt-like","EF","E","Scotland","Malt"
"Mars Iwai Tradition","7.69","1.03","4","$$$$","SingleMalt-like","EF","E","Japan","Blend"
"Mackmyra Special 01","7.63","0.43","3","$$$$$","SingleMalt-like","EF","E","Sweden","Malt"
"Glen Moray 16yo Chenin Blanc","7.59","0.55","4","$$$","SingleMalt-like","EF","F","Scotland","Malt"
"Santis Edition Säntis","7.56","0.81","7","$$$$","SingleMalt-like","EF","F","Switzerland","Malt"
"McClelland's Speyside Single Malt","6.70","0.43","6","$$","SingleMalt-like","EF","F","Scotland","Malt"
"Kavalan Solist Moscatel Cask","9.18","0.18","4","$$$$$+","SingleMalt-like","GH","G","Scotland","Malt"
"Midleton Barry Crockett Legacy","9.08","0.25","9","$$$$$","SingleMalt-like","GH","G","Ireland","Blend"
"Yamazaki Limited Edition 2015","8.99","0.07","3","$$$$$+","SingleMalt-like","GH","G","Japan","Malt"
"Box The 2nd Step Collection 03","8.91","0.40","3","$$$$$","SingleMalt-like","GH","G","Sweden","Malt"
"Kirin 18yo (Fuji Sanroku)","8.91","0.55","3","$$$$$+","SingleMalt-like","GH","G","Japan","Malt"
"Teeling Silver Reserve 21yo Sauternes Finish","8.91","0.33","10","$$$$$","SingleMalt-like","GH","H","Ireland","Malt"
"Mackmyra Iskristall","8.89","0.23","3","$$$$$","SingleMalt-like","GH","G","Sweden","Malt"
"Bruichladdich Laddie Ten (Second Edition)","8.88","0.22","9","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Bruichladdich Laddie Twenty Two","8.88","0.25","11","$$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Compass Box Double Single (all editions)","8.87","0.33","7","$$$$$","SingleMalt-like","GH","G","Scotland","Blend"
"Kilkerran 12yo","8.87","0.29","12","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Balvenie 15yo Single Barrel (Cask)","8.85","0.24","24","$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Bruichladdich Laddie Ten","8.82","0.28","18","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Glencadam 21yo","8.82","0.25","12","$$$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Arran Malt Orkney Bere Barley","8.81","0.31","8","$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Glencadam 30yo","8.81","0.21","3","$$$$$+","SingleMalt-like","GH","H","Scotland","Malt"
"Old Pulteney 21yo","8.81","0.45","18","$$$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Westland Garryana","8.81","0.47","7","$$$$$","SingleMalt-like","GH","G","USA","Malt"
"Benromach 5yo","8.80","0.18","4","$$","SingleMalt-like","GH","G","Scotland","Malt"
"Compass Box Enlightenment","8.80","0.19","6","$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Glen Breton Ice 17yo","8.80","0.11","3","$$$$$","SingleMalt-like","GH","G","Canada","Malt"
"Mackinlay 'Shackleton' Rare Old Highland Malt Whisky","8.79","0.35","18","$$$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Yamazaki Bourbon Barrel","8.79","0.23","9","$$$$$","SingleMalt-like","GH","G","Japan","Malt"
"Glenmorangie Tusail","8.78","0.37","12","$$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Kilkerran Work in Progress Bourbon Wood","8.78","0.41","12","$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Macallan 17yo Fine Oak","8.78","0.50","11","$$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Kavalan Podium","8.77","0.34","8","$$$$","SingleMalt-like","GH","G","Taiwan","Malt"
"Hakushu 10yo","8.76","0.21","4","$$$","SingleMalt-like","GH","H","Japan","Malt"
"BenRiach Cask Strength","8.74","0.38","6","$$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Bladnoch 19yo (Cow label)","8.74","0.23","4","$$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Bruichladdich Laddie Sixteen","8.74","0.21","12","$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Hakushu 12yo","8.72","0.21","20","$$$$","SingleMalt-like","GH","H","Japan","Malt"
"Mackmyra Ten Years 10yo","8.72","0.18","3","$$$$$","SingleMalt-like","GH","H","Sweden","Malt"
"AnCnoc 16yo","8.71","0.33","14","$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Glenfiddich 26yo Excellence","8.70","0.46","6","$$$$$+","SingleMalt-like","GH","G","Scotland","Malt"
"Arran Malt 12yo Cask Strength (all editions)","8.68","0.39","14","$$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Arran Malt 14yo","8.68","0.24","23","$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Mackmyra The First Edition (Den Första Utgåvan)","8.67","0.32","17","$$$","SingleMalt-like","GH","H","Sweden","Malt"
"Stronachie 18yo","8.67","0.26","6","$$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Caol Ila 15yo Unpeated","8.65","0.43","11","$$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Tullibardine 20yo","8.65","0.30","4","$$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Yamazaki 12yo","8.65","0.28","24","$$$$","SingleMalt-like","GH","G","Japan","Malt"
"Dalwhinnie 15yo","8.64","0.36","20","$$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Yamazaki Puncheon","8.64","0.23","10","$$$$$","SingleMalt-like","GH","G","Japan","Malt"
"AnCnoc 12yo","8.62","0.32","20","$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Hibiki 12yo","8.61","0.25","21","$$$$","SingleMalt-like","GH","G","Japan","Blend"
"Mackmyra Preludium 03","8.60","0.85","5","$$$$$","SingleMalt-like","GH","H","Sweden","Malt"
"Longrow 10yo","8.59","0.41","13","$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Inchgower 14yo (F&F)","8.58","0.50","8","$$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Kilkerran Work in Progress","8.58","0.34","14","$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Linkwood 12yo (F&F)","8.58","0.32","7","$$$$","SingleMalt-like","GH","H","Scotland","Malt"
"BenRiach 10yo","8.56","0.16","12","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Mars Maltage Cosmo","8.56","0.27","4","$$$$","SingleMalt-like","GH","G","Japan","Malt"
"Spirit of Hven Urania","8.56","0.47","3","$$$$$+","SingleMalt-like","GH","H","Sweden","Malt"
"Aultmore 18yo","8.53","0.18","5","$$$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Nikka Miyagikyo NAS","8.53","0.33","7","$$$$","SingleMalt-like","GH","H","Japan","Malt"
"Arran Malt 10yo","8.52","0.30","22","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Bruichladdich Classic Laddie Scottish Barley","8.52","0.30","11","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Glen Breton 15yo Battle of the Glen","8.52","0.27","7","$$$$$","SingleMalt-like","GH","G","Canada","Malt"
"Tomatin Cu Bocan Virgin Oak Edition","8.51","0.47","3","$$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Aultmore 12yo","8.50","0.20","14","$$$$","SingleMalt-like","GH","H","Scotland","Malt"
"GlenDronach 14yo Virgin Oak","8.50","0.37","10","$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Mackmyra Special 07","8.50","0.51","7","$$$$","SingleMalt-like","GH","H","Sweden","Malt"
"Compass Box Rivals","8.49","0.64","3","$$$$$","SingleMalt-like","GH","G","Scotland","Blend"
"Glendalough 13yo Single Malt","8.49","0.30","7","$$$$","SingleMalt-like","GH","G","Ireland","Malt"
"Ichiro's Malt Chichibu The First","8.49","0.37","12","$$$$$+","SingleMalt-like","GH","G","Japan","Malt"
"Knappogue Castle 12yo","8.49","0.40","12","$$$","SingleMalt-like","GH","G","Ireland","Malt"
"Ichiro's Malt Chichibu The Floor Malted","8.48","0.39","6","$$$$$+","SingleMalt-like","GH","G","Japan","Malt"
"Glencadam 15yo","8.47","0.37","13","$$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Glenmorangie 10yo","8.47","0.43","25","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"AnCnoc Peter Arkle (all releases)","8.46","0.31","9","$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Glencadam 10yo","8.46","0.43","13","$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Macallan 12yo Fine Oak","8.45","0.40","15","$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Mackmyra The Swedish Whisky (Brukswhisky)","8.45","0.57","10","$$","SingleMalt-like","GH","H","Sweden","Malt"
"Sheep Dip Blended Malt","8.45","0.35","13","$$","SingleMalt-like","GH","H","Scotland","Malt"
"Yamazaki NAS","8.45","0.23","6","$$$$","SingleMalt-like","GH","G","Japan","Malt"
"Bruichladdich Laddie Classic (Edition 01)","8.44","0.51","7","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"FEW Single Malt","8.44","0.53","6","$$$$","SingleMalt-like","GH","G","USA","Malt"
"BenRiach 12yo","8.43","0.25","15","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Benromach Traditional","8.43","0.44","12","$$","SingleMalt-like","GH","G","Scotland","Malt"
"Bruichladdich Laddie Eight 8yo","8.43","0.45","7","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Kavalan King Car Conductor","8.43","0.36","9","$$$$","SingleMalt-like","GH","G","Taiwan","Malt"
"Talisker Skye","8.43","0.29","12","$$","SingleMalt-like","GH","G","Scotland","Malt"
"Glenkinchie Distiller's Edition (all editions)","8.41","0.27","13","$$$$","SingleMalt-like","GH","B","Scotland","Malt"
"Wemyss Malts The Hive","8.41","0.22","14","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Hakushu Distiller's Reserve","8.40","0.20","4","$$$$","SingleMalt-like","GH","H","Japan","Malt"
"Kavalan Single Malt Whisky","8.40","0.50","18","$$$$","SingleMalt-like","GH","G","Taiwan","Malt"
"Balblair 2000","8.38","0.32","9","$$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Craigellachie 13yo","8.38","0.56","15","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Glen Garioch Founder's Reserve","8.38","0.37","17","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Glenrothes Alba Reserve","8.38","0.16","8","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Strathmill 12yo","8.38","0.27","3","$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Glen Grant 12yo","8.37","0.54","7","$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Hazelburn 8yo (Springbank)","8.37","0.38","11","$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Hibiki Harmony","8.36","0.55","18","$$$$","SingleMalt-like","GH","G","Japan","Blend"
"Tomatin Cask Strength","8.35","0.47","10","$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Hakushu NAS","8.34","0.32","5","$$$","SingleMalt-like","GH","H","Japan","Malt"
"Glen Grant 10yo (G&M)","8.33","0.26","3","$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Mackmyra Special 02","8.33","0.69","3","$$$$$","SingleMalt-like","GH","H","Sweden","Malt"
"Wolfburn (NAS)","8.33","0.37","10","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Mackmyra Svensk Ek","8.32","0.24","3","$$$$","SingleMalt-like","GH","H","Sweden","Malt"
"Auchentoshan Valinch","8.30","0.60","14","$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Tamdhu 10yo","8.30","0.58","18","$$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Tomintoul 16yo","8.30","0.42","16","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Bladnoch Vintage 1992-2007 (Signatory)","8.29","0.43","4","$$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Glenfiddich 1963 Original Malt","8.29","0.46","7","$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"BenRiach 20yo","8.28","0.72","10","$$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Cardhu Amber Rock","8.28","0.28","4","$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Glenkinchie 12yo","8.28","0.17","16","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Highland Park Harald","8.28","0.43","12","$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Mannochmore 12yo (F&F)","8.28","0.14","4","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Glen Grant 10yo","8.27","0.46","9","$$","SingleMalt-like","GH","H","Scotland","Malt"
"Nikka Taketsuru NAS","8.27","0.32","6","$$$$","SingleMalt-like","GH","G","Japan","Malt"
"Tullibardine Vintage 1993","8.27","0.43","10","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Amrut Indian Single Malt","8.26","0.83","17","$$$","SingleMalt-like","GH","G","India","Malt"
"Highland Park Svein","8.26","0.39","11","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Bladnoch 1993-2009 (G&M)","8.25","0.20","5","$$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Glengoyne 10yo","8.25","0.29","13","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"St George's Chapter 6 (unpeated)","8.25","0.46","10","$$$","SingleMalt-like","GH","G","England","Malt"
"Macallan 1824 Gold","8.24","0.28","16","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"White Oak Akashi 5yo","8.24","0.56","8","$$$$$","SingleMalt-like","GH","G","Japan","Malt"
"Auchentoshan Virgin Oak","8.21","0.56","7","$$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Glendalough 7yo Single Malt","8.21","0.28","6","$$$","SingleMalt-like","GH","G","Ireland","Malt"
"Ichiro's Malt Mizunara Wood Reserve (MWR)","8.20","0.46","10","$$$$$","SingleMalt-like","GH","H","Japan","Malt"
"Stronachie 12yo","8.20","0.33","9","$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Teerenpeli 10yo","8.20","0.40","5","$$$$$","SingleMalt-like","GH","H","Finland","Malt"
"Tullibardine Sovereign","8.20","0.25","10","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Nikka Gold & Gold","8.19","0.31","7","$$$","SingleMalt-like","GH","G","Japan","Malt"
"Bushmills 10yo Single Malt","8.18","0.30","19","$$$","SingleMalt-like","GH","G","Ireland","Malt"
"Glen Breton Ice 10yo","8.18","0.63","7","$$$$","SingleMalt-like","GH","G","Canada","Malt"
"Glenlossie 10yo (F&F)","8.18","0.31","9","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"The Quiet Man 8yo Single Malt","8.18","0.51","5","$$$","SingleMalt-like","GH","H","Ireland","Malt"
"Hibiki Harmony Master's Select","8.17","0.87","4","$$$$$","SingleMalt-like","GH","G","Japan","Blend"
"Tyrconnell Single Malt Irish Whiskey","8.17","0.38","14","$$","SingleMalt-like","GH","H","Ireland","Malt"
"Deanston Virgin Oak","8.15","0.44","15","$$","SingleMalt-like","GH","H","Scotland","Malt"
"Glenrothes Bourbon Cask Reserve","8.15","0.20","3","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Tomatin Legacy","8.15","0.39","10","$$","SingleMalt-like","GH","G","Scotland","Malt"
"Tormore 14yo","8.15","0.32","5","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Mackmyra Midnattssol","8.13","0.74","5","$$$$","SingleMalt-like","GH","H","Sweden","Malt"
"Glenfiddich 12yo","8.11","0.22","26","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Glenturret 10yo","8.11","0.51","12","$$","SingleMalt-like","GH","G","Scotland","Malt"
"Knappogue Castle Vintage","8.10","0.79","5","$$$","SingleMalt-like","GH","H","Ireland","Malt"
"Speyburn 10yo","8.10","0.33","19","$$","SingleMalt-like","GH","H","Scotland","Malt"
"Cardhu 12yo","8.08","0.47","21","$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Glen Breton 14yo","8.08","0.59","6","$$$$","SingleMalt-like","GH","G","Canada","Malt"
"Lohin McKinnon Single Malt","8.08","0.36","4","$$$","SingleMalt-like","GH","H","Canada","Malt"
"Glen Spey 12yo (F&F)","8.06","0.45","5","$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Tullibardine Aged Oak Edition","8.06","0.43","9","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Glen Breton 10yo Rare","8.05","0.48","14","$$$$","SingleMalt-like","GH","G","Canada","Malt"
"Glen Moray 12yo","8.05","0.29","13","$$","SingleMalt-like","GH","G","Scotland","Malt"
"Arran Malt Lochranza Reserve","8.04","0.60","4","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Tomatin Cu Bocan","8.03","0.41","12","$$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Kilbeggan Irish Reserve Malt Whiskey","7.97","0.52","6","$$","SingleMalt-like","GH","G","Ireland","Malt"
"Glen Grant The Major's Reserve","7.96","0.61","10","$$","SingleMalt-like","GH","H","Scotland","Malt"
"Auchentoshan Classic","7.95","0.42","8","$$","SingleMalt-like","GH","H","Scotland","Malt"
"Glen Moray Classic","7.95","0.23","5","$","SingleMalt-like","GH","G","Scotland","Malt"
"White Oak Akashi Single Malt (NAS)","7.94","0.49","7","$$$$","SingleMalt-like","GH","G","Japan","Malt"
"Knockando 12yo (All Vintages)","7.93","0.42","12","$$","SingleMalt-like","GH","G","Scotland","Malt"
"Pig's Nose 5yo Blended Malt","7.93","0.40","3","$$","SingleMalt-like","GH","H","Scotland","Malt"
"Bladnoch 16yo (Signatory)","7.91","0.49","4","$$$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Speyside 12yo","7.87","0.63","10","$$","SingleMalt-like","GH","H","Scotland","Malt"
"Tormore 12yo","7.86","0.37","9","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Tomintoul 10yo","7.83","0.48","16","$$$","SingleMalt-like","GH","G","Scotland","Malt"
"Auchentoshan 10yo","7.78","0.36","10","$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Auchentoshan American Oak","7.78","0.85","8","$$","SingleMalt-like","GH","H","Scotland","Malt"
"BenRiach Heart of Speyside","7.74","0.85","7","$$$","SingleMalt-like","GH","H","Scotland","Malt"
"Tamnavulin 12yo","7.71","0.79","4","$$","SingleMalt-like","GH","H","Scotland","Malt"
"Loch Lomond","7.70","0.44","12","$","SingleMalt-like","GH","H","Scotland","Malt"
"McClelland's Highland Single Malt","7.12","0.56","7","$$","SingleMalt-like","GH","G","Scotland","Malt"
"McClelland's Lowland Single Malt","7.02","0.50","4","$$","SingleMalt-like","GH","H","Scotland","Malt"
"Talisker 35yo","9.31","0.35","3","$$$$$+","SingleMalt-like","I","I","Scotland","Malt"
"Caol Ila 30yo","9.30","0.20","12","$$$$$+","SingleMalt-like","I","I","Scotland","Malt"
"Talisker 30yo","9.19","0.32","13","$$$$$+","SingleMalt-like","I","I","Scotland","Malt"
"Talisker 18yo","9.16","0.20","18","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Ledaig 42yo Dusgadh","9.12","0.44","3","$$$$$+","SingleMalt-like","I","I","Scotland","Malt"
"Springbank 16yo Local Barley","9.09","0.17","10","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Compass Box Flaming Heart 2008 2nd Edition","9.07","0.27","4","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Springbank 11yo Local Barley","9.04","0.22","9","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Compass Box Flaming Heart 2015 5th Edition - 15th Anniversary","9.03","0.31","17","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Highland Park Sigurd","9.03","0.30","7","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Glen Garioch 1994","9.02","0.36","7","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Oban 21yo","9.02","0.24","5","$$$$$+","SingleMalt-like","I","I","Scotland","Malt"
"Compass Box Flaming Heart (all editions)","8.99","0.26","21","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Talisker 25yo","8.98","0.28","17","$$$$$+","SingleMalt-like","I","I","Scotland","Malt"
"Bruichladdich Port Charlotte PC10 Tro Na Linntean","8.96","0.42","10","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Springbank 18yo","8.96","0.17","20","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Compass Box Flaming Heart 2012 4th Edition","8.95","0.27","14","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Glen Garioch 1991","8.95","0.16","3","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Glen Garioch 1995","8.95","0.30","11","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Ledaig 19yo Marsala Finish","8.95","0.29","4","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Nikka Yoichi 15yo","8.95","0.26","16","$$$$$","SingleMalt-like","I","I","Japan","Malt"
"Compass Box Flaming Heart 2010 3rd Edition - 10th Anniversary","8.94","0.34","8","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Compass Box The Lost Blend","8.94","0.23","13","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Kilchoman Bourbon Single Cask","8.94","0.24","14","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Tomatin Cu Bocan 1989 Limited Edition","8.94","0.26","4","$$$$$+","SingleMalt-like","I","I","Scotland","Malt"
"Talisker Distiller's Edition (all editions)","8.93","0.23","24","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Talisker 57 North","8.92","0.20","19","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Bruichladdich Port Charlotte PC11 Eorna Na H-Alba","8.90","0.27","6","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Elements of Islay ""Peat""","8.90","0.19","5","$$$","SingleMalt-like","I","I","Scotland","Malt"
"BenRiach 21yo Authenticus Peated","8.89","0.35","13","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Wemyss Malts The Rockpool","8.89","0.28","3","$$$","SingleMalt-like","I","I","Scotland","Malt"
"Bladnoch 9yo Lightly Peated","8.88","0.59","4","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Talisker 10yo","8.88","0.23","25","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Bowmore Mizunara Cask Finish","8.86","0.42","3","$$$$$+","SingleMalt-like","I","I","Scotland","Malt"
"Caol Ila 25yo","8.86","0.20","10","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Bruichladdich Port Charlotte PC10 (Second Edition)","8.78","0.23","4","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Hakushu Single Malt Heavily Peated","8.78","0.33","12","$$$$$+","SingleMalt-like","I","I","Japan","Malt"
"Nikka Pure Malt Black","8.78","0.21","14","$$$","SingleMalt-like","I","I","Japan","Malt"
"Paul John Peated Select Cask","8.78","0.27","9","$$$$","SingleMalt-like","I","I","India","Malt"
"Springbank 12yo Green","8.78","0.28","8","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Bowmore 10yo Tempest","8.77","0.23","21","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Bruichladdich Infinity Third Edition","8.77","0.27","5","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Bruichladdich Port Charlotte 10yo Heavily Peated (First Edition)","8.77","0.21","6","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Bruichladdich Port Charlotte PC12 Oileanach Furachail","8.77","0.51","8","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Glenlivet Nadurra Peated Cask Finish","8.77","0.25","4","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Highland Park 12yo (reviews pre-mid 2014)","8.77","0.29","20","$$$","SingleMalt-like","I","I","Scotland","Malt"
"Spirit of Hven Tycho’s Star","8.77","0.28","5","$$$$","SingleMalt-like","I","I","Sweden","Malt"
"Arran Malt Machrie Moor Cask Strength","8.75","0.07","4","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Big Peat (Douglas Laing)","8.75","0.24","16","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Caol Ila 18yo","8.75","0.48","18","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Kavalan Distillery Reserve Peaty Cask","8.75","0.36","4","$$$$$+","SingleMalt-like","I","I","Taiwan","Malt"
"Nikka Yoichi 12yo","8.75","0.19","9","$$$$$","SingleMalt-like","I","I","Japan","Malt"
"Paul John Bold","8.75","0.21","6","$$$","SingleMalt-like","I","I","India","Malt"
"Balvenie Peat Week 14yo","8.74","0.18","8","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Bruichladdich Port Charlotte Scottish Barley Heavily Peated","8.74","0.25","17","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Caol Ila 12yo","8.73","0.18","22","$$$$","SingleMalt-like","I","I","Scotland","Malt"
"BenRiach 25yo Authenticus Peated","8.72","0.52","8","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
"Highland Park 15yo Freya","8.72","0.39","13","$$$$$+","SingleMalt-like","I","I","Scotland","Malt"
"Kilchoman Coull Point","8.72","0.21","7","$$$$$","SingleMalt-like","I","I","Scotland","Malt"
